scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Hypophthalmichthys molitrix,2025-06-13 11:59:00 -0500,,"Lake County, TN, USA",36.3514769481,-89.4091432994,NA,Silver Carp,https://www.inaturalist.org/observations/289873590,https://inaturalist-open-data.s3.amazonaws.com/photos/521404567/medium.jpg,ajtrently,289873590,Silver Carp,Actinopterygii,128274,1,0,2025/06/13 11:59 AM,2025-06-13,2025-06-13 16:59:00 UTC,Central Time (US & Canada),31,31,,open,false,,,29618,"Trently,Allan J",2025-06-15 16:42:34 UTC,2025-07-09 11:19:09 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2025-06-11 15:52:43 -0500,,"Harrisonburg, LA 71340, USA",31.665849685,-91.7927925289,NA,Silver Carp,https://www.inaturalist.org/observations/288969733,https://inaturalist-open-data.s3.amazonaws.com/photos/519715284/medium.jpg,notapossum,288969733,Silver Carp,Actinopterygii,128274,1,0,2025-06-11 15:52:43,2025-06-11,2025-06-11 20:52:43 UTC,Central Time (US & Canada),335,335,,open,false,gps,gps,9116595,Kevin Cole,2025-06-12 11:10:20 UTC,2025-07-09 11:19:27 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2025-06-10 13:20:04 +0300,,"Канівський район, Черкаська область, Україна",49.7258481239,31.5299258754,NA,Silver Carp,https://www.inaturalist.org/observations/288681013,https://static.inaturalist.org/photos/519180317/medium.jpg,anandr12244,288681013,Товстолобик білий,Actinopterygii,128274,1,0,2025-06-10 13:20:04,2025-06-10,2025-06-10 10:20:04 UTC,Kyiv,10,10,,open,false,gps,gps,9414353,,2025-06-11 08:51:00 UTC,2025-06-11 09:03:56 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2025-06-08 09:49:14 +1000,,"Уссурийский, 佳木斯市 Хабаровский край, Россия, 680000",48.4372546,135.0595131997,NA,Silver Carp,https://www.inaturalist.org/observations/287734042,https://static.inaturalist.org/photos/517382205/medium.jpg,russianteacher,287734042,Silver Carp,Actinopterygii,128274,2,0,2025-06-08 09:49:14,2025-06-08,2025-06-07 23:49:14 UTC,Vladivostok,NA,NA,,open,false,gps,gps,4991619,Yulia Stepanova,2025-06-07 23:51:01 UTC,2025-06-17 11:54:25 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2025-05-30 09:34:00 -0500,,"Kentucky Dam Village State Resort Park, Gilbertsville, KY, US",37.0198204739,-88.2801072155,NA,Silver Carp,https://www.inaturalist.org/observations/287026439,https://inaturalist-open-data.s3.amazonaws.com/photos/516064332/medium.jpg,ncfishes,287026439,Hypophthalmichthys molitrix,Actinopterygii,128274,4,0,2025-05-30 10:34:00-04:00,2025-05-30,2025-05-30 14:34:00 UTC,Central Time (US & Canada),56,56,,open,false,,,117766,Scott A. Smith,2025-06-05 12:13:42 UTC,2025-08-07 23:33:07 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2014-09-14 07:09:00 +0900,,"Ibaraki, JP",36.0018215092,140.4166534338,NA,Silver Carp,https://www.inaturalist.org/observations/286139909,https://inaturalist-open-data.s3.amazonaws.com/photos/514371445/medium.jpg,shota_kunimatsu,286139909,ハクレン,Actinopterygii,128274,1,0,2014/09/14 07:09,2014-09-14,2014-09-13 22:09:00 UTC,Tokyo,1000,28592,obscured,open,true,,,7271273,,2025-06-02 00:26:08 UTC,2025-06-02 00:28:12 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2025-05-31 08:54:07 -0500,,"La Center, KY 42056, USA",37.1505331997,-89.0452209997,NA,Silver Carp,https://www.inaturalist.org/observations/286084533,https://inaturalist-open-data.s3.amazonaws.com/photos/514268323/medium.jpg,caminthecreek,286084533,Silver Carp,Actinopterygii,128274,3,0,2025-05-31 08:54:07,2025-05-31,2025-05-31 13:54:07 UTC,Central Time (US & Canada),NA,NA,,open,false,gps,gps,4495346,Cameron Layne,2025-06-01 20:57:15 UTC,2025-08-07 23:32:22 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2025-05-30 09:41:42 -0500,,"Grand Rivers, KY 42045, USA",37.0224936997,-88.2770275997,NA,Silver Carp,https://www.inaturalist.org/observations/285350430,https://inaturalist-open-data.s3.amazonaws.com/photos/512899018/medium.jpg,hazelfern,285350430,Silver Carp,Actinopterygii,128274,4,0,2025-05-30 09:41:42,2025-05-30,2025-05-30 14:41:42 UTC,Central Time (US & Canada),NA,NA,,open,false,gps,gps,5752416,Hannah,2025-05-30 15:06:27 UTC,2025-06-05 01:18:54 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2025-05-30 09:41:36 -0500,,"Grand Rivers, KY 42045, USA",37.0224936997,-88.2770275997,NA,Silver Carp,https://www.inaturalist.org/observations/285350253,https://inaturalist-open-data.s3.amazonaws.com/photos/512898820/medium.jpg,hazelfern,285350253,Silver Carp,Actinopterygii,128274,4,0,2025-05-30 09:41:36,2025-05-30,2025-05-30 14:41:36 UTC,Central Time (US & Canada),NA,NA,,open,false,gps,gps,5752416,Hannah,2025-05-30 15:05:55 UTC,2025-06-05 01:18:56 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2025-05-24 14:51:45 +0300,,"Ialoveni, MD",46.9625340178,28.727395311,NA,Silver Carp,https://www.inaturalist.org/observations/283683156,https://inaturalist-open-data.s3.amazonaws.com/photos/509754687/medium.jpg,velocidromeus,283683156,Sânger,Actinopterygii,128274,1,0,2025-05-24 14:51:45,2025-05-24,2025-05-24 11:51:45 UTC,Europe/Chisinau,815,815,,open,false,gps,gps,8419037,,2025-05-24 17:13:01 UTC,2025-06-19 16:51:48 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2025-05-10 16:56:00 +0300,"Photos taken at the fish market in Mosul. According to the fish vendors, the fish was caught in the Mosul Dam Lake.","Azersjkhan, Mosul, Nineveh Governorate, Irak",36.34531,43.13534,NA,Silver Carp,https://www.inaturalist.org/observations/283066031,https://static.inaturalist.org/photos/508608733/medium.jpg,christianlangner,283066031,Silberkarpfen,Actinopterygii,128274,1,0,2025/05/10 16:56,2025-05-10,2025-05-10 13:56:00 UTC,Baghdad,NA,NA,,open,false,,,689940,Christian Langner,2025-05-22 05:48:02 UTC,2025-05-22 07:03:12 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2025-05-18 14:05:50 +0800,,"Foshan, China, 528099",23.0589584997,113.1280373997,NA,Silver Carp,https://www.inaturalist.org/observations/282321987,https://inaturalist-open-data.s3.amazonaws.com/photos/507223974/medium.jpg,coreyjw_y,282321987,Silver Carp,Actinopterygii,128274,2,0,2025-05-18 14:05:50,2025-05-18,2025-05-18 06:05:50 UTC,Beijing,NA,NA,,open,false,gps,gps,8287291,,2025-05-19 08:48:13 UTC,2025-05-20 16:36:40 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2018-06-23 16:07:00 -0500,,"Illinois, US",38.8841643407,-89.2938387681,NA,Silver Carp,https://www.inaturalist.org/observations/281908333,https://static.inaturalist.org/photos/506404388/medium.jpg,themoth891,281908333,Silver Carp,Actinopterygii,128274,2,0,2018/06/23 4:07 PM,2018-06-23,2018-06-23 21:07:00 UTC,Central Time (US & Canada),488,28181,obscured,open,true,,,7092313,Margaret Novak,2025-05-17 22:27:52 UTC,2025-08-16 03:01:36 UTC,research,,NA,NA,false
Hypophthalmichthys molitrix,2025-05-15 18:30:00 +0300,,"Левобережный р-н, Воронеж, Воронежская обл., Россия",51.6667299736,39.2290449074,NA,Silver Carp,https://www.inaturalist.org/observations/281285437,https://inaturalist-open-data.s3.amazonaws.com/photos/505274577/medium.jpg,belyaev,281285437,Белый толстолобик,Actinopterygii,128274,1,0,2025/05/15 18:30,2025-05-15,2025-05-15 15:30:00 UTC,St. Petersburg,68,68,,open,false,,,7608364,,2025-05-15 16:44:41 UTC,2025-05-15 17:49:38 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2025-05-15 00:59:22 -0500,,"Illinois, US",37.3785841331,-88.8078649607,NA,Silver Carp,https://www.inaturalist.org/observations/281205304,https://inaturalist-open-data.s3.amazonaws.com/photos/505308708/medium.jpg,diomedea_exulans_li,281205304,Silver Carp,Actinopterygii,128274,3,0,2025-05-15 00:59:22-05:00,2025-05-15,2025-05-15 05:59:22 UTC,Central Time (US & Canada),14,28417,obscured,open,true,,,2560178,Yinan Li,2025-05-15 08:16:42 UTC,2025-05-15 18:07:28 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2014-09-04 17:32:03 -0500,,"Kaskaskia River, Carlyle, IL, US",38.6171162364,-89.3550989999,NA,Silver Carp,https://www.inaturalist.org/observations/278891075,https://inaturalist-open-data.s3.amazonaws.com/photos/500787849/medium.jpg,eric_kol,278891075,Silver Carp,Actinopterygii,128274,3,0,2014-09-04 17:32:03-05:00,2014-09-04,2014-09-04 22:32:03 UTC,Central Time (US & Canada),354,354,,open,false,,,2772272,,2025-05-06 02:51:43 UTC,2025-05-07 01:51:54 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2025-05-03 08:02:20 -0500,"Normally I catch and release, but I made the exception for this fellow and another. They immediately became cut bait!","Cass County, US-TX, US",33.3050028772,-94.1581367701,NA,Silver Carp,https://www.inaturalist.org/observations/278197791,https://inaturalist-open-data.s3.amazonaws.com/photos/499520535/medium.jpeg,txmulti-species,278197791,Silver Carp,Actinopterygii,128274,1,0,2025-05-03 08:02:20,2025-05-03,2025-05-03 13:02:20 UTC,Central Time (US & Canada),90,90,,open,false,gps,gps,4464698,TXMulti-Species,2025-05-03 22:09:07 UTC,2025-05-07 02:54:24 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2025-05-01 11:32:29 +0200,,"Budapest, Csepel-Szigetcsúcs, Magyarország",47.4584809306,19.0637269806,NA,Silver Carp,https://www.inaturalist.org/observations/277310270,https://inaturalist-open-data.s3.amazonaws.com/photos/497948182/medium.jpeg,termeszet1,277310270,Fehér busa,Actinopterygii,128274,1,0,2025-05-01 11:32:29,2025-05-01,2025-05-01 09:32:29 UTC,Budapest,NA,NA,,open,false,gps,gps,6666762,ÖkopatóPál,2025-05-01 09:34:19 UTC,2025-05-01 11:39:59 UTC,research,CC0,NA,2,false
Hypophthalmichthys molitrix,2025-04-25 16:02:00 +0300,,"Шполянський район, Черкаська область, Україна",48.9777777359,31.5495481554,NA,Silver Carp,https://www.inaturalist.org/observations/274139036,https://static.inaturalist.org/photos/492876157/medium.jpeg,liubov_ilminska,274139036,Товстолобик білий,Actinopterygii,128274,2,0,2025/04/25 16:02,2025-04-25,2025-04-25 13:02:00 UTC,Kyiv,244,244,,open,false,,,3287221,Liubov Ilminska,2025-04-26 20:59:28 UTC,2025-04-26 23:40:21 UTC,research,,NA,NA,false
Hypophthalmichthys molitrix,2025-04-09 17:08:00 +0800,,"Yanqing District, Beijing, China",40.4534390164,115.9504313516,NA,Silver Carp,https://www.inaturalist.org/observations/271286009,https://inaturalist-open-data.s3.amazonaws.com/photos/487966132/medium.jpeg,dallaslevey,271286009,Silver Carp,Actinopterygii,128274,1,0,2025/04/09 5:08 PM,2025-04-09,2025-04-09 09:08:00 UTC,Beijing,15,15,,open,false,,,527980,Dallas Levey,2025-04-18 20:13:16 UTC,2025-04-20 02:42:29 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2025-04-06 15:04:00 +0400,,"Красноярский район, Астраханская область, RU",46.5726330129,48.3083290892,NA,Silver Carp,https://www.inaturalist.org/observations/268929446,https://inaturalist-open-data.s3.amazonaws.com/photos/483462542/medium.jpg,olenula,268929446,Белый толстолобик,Actinopterygii,128274,1,0,2025-04-06 14:04:00+03:00,2025-04-06,2025-04-06 11:04:00 UTC,Europe/Astrakhan,1577,1577,,open,false,,,3523817,Ольга Садчикова,2025-04-06 14:07:48 UTC,2025-05-04 02:13:45 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2025-04-05 12:31:00 +0900,"Japanese name: ハクレン, 白鰱, hakuren.
About 60 cm long.","Sakanao, Sakae, Inba District, Chiba 270-1513, Japan",35.822216327,140.250942213,NA,Silver Carp,https://www.inaturalist.org/observations/268688463,https://inaturalist-open-data.s3.amazonaws.com/photos/482999474/medium.jpeg,belvedere04,268688463,Silver Carp,Actinopterygii,128274,1,0,2025/04/05 12:31 PM,2025-04-05,2025-04-05 03:31:00 UTC,Tokyo,15,15,,open,false,,,398475,,2025-04-05 08:38:08 UTC,2025-05-22 15:06:01 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2025-04-05 07:23:57 +0530,,"M8W2+8CH, Jalaripeta, Port Area, Visakhapatnam, Andhra Pradesh 530001, India",17.6957234,83.3014779,NA,Silver Carp,https://www.inaturalist.org/observations/268669483,https://inaturalist-open-data.s3.amazonaws.com/photos/482964441/medium.jpeg,vivek32,268669483,Silver Carp,Actinopterygii,128274,1,0,2025-04-05 07:23:57,2025-04-05,2025-04-05 01:53:57 UTC,New Delhi,NA,NA,,open,false,gps,gps,4179939,Vivek.N.Rathod,2025-04-05 04:37:52 UTC,2025-04-09 03:58:58 UTC,research,CC-BY-NC-ND,NA,2,false
Hypophthalmichthys molitrix,2025-04-04 11:02:22 +0800,,黑龙江省哈尔滨市松北区哈尔滨市第三十一中学校,45.8185083333,126.6391444444,NA,Silver Carp,https://www.inaturalist.org/observations/268660514,https://inaturalist-open-data.s3.amazonaws.com/photos/482946689/medium.jpeg,nanahyaku,268660514,鰱魚,Actinopterygii,128274,2,0,2025-04-04 11:02:22,2025-04-04,2025-04-04 03:02:22 UTC,Beijing,NA,NA,,open,false,gps,gps,6120358,八百万萬星,2025-04-05 03:01:56 UTC,2025-04-09 03:56:59 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2023-04-29 00:00:00 -0600,,"Decatur Township, IL, USA",39.8266601254,-88.9574283734,NA,Silver Carp,https://www.inaturalist.org/observations/268580861,https://static.inaturalist.org/photos/482791444/medium.jpeg,coltoncreason,268580861,Silver Carp,Actinopterygii,128274,4,0,2023-04-29,2023-04-29,,Central Time (US & Canada),316,316,,open,false,,,7237276,Colton Creason,2025-04-04 17:26:43 UTC,2025-04-05 13:11:21 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2025-03-29 13:09:21 -0500,,"Knoxville, IA, US",41.3685116667,-92.9802166667,NA,Silver Carp,https://www.inaturalist.org/observations/268142858,https://inaturalist-open-data.s3.amazonaws.com/photos/481951821/medium.jpg,zach_fishing_adventures,268142858,Silver Carp,Actinopterygii,128274,1,0,2025-03-29 13:09:21-05:00,2025-03-29,2025-03-29 18:09:21 UTC,Central Time (US & Canada),3,3,,open,false,,,7795985,Zach Gartner,2025-04-01 23:00:29 UTC,2025-04-02 15:55:11 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2025-03-28 12:38:26 -0500,,"Knoxville, IA, US",41.3685500028,-92.980255,NA,Silver Carp,https://www.inaturalist.org/observations/268140384,https://inaturalist-open-data.s3.amazonaws.com/photos/481946933/medium.jpg,zach_fishing_adventures,268140384,Silver Carp,Actinopterygii,128274,2,0,2025-03-28 12:38:26-05:00,2025-03-28,2025-03-28 17:38:26 UTC,Central Time (US & Canada),20,20,,open,false,,,7795985,Zach Gartner,2025-04-01 22:42:04 UTC,2025-05-06 13:38:36 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2025-03-30 14:56:06 +0300,,"Raionul Ialoveni, Moldova",46.9610176191,28.7328747287,NA,Silver Carp,https://www.inaturalist.org/observations/267719517,https://inaturalist-open-data.s3.amazonaws.com/photos/481148759/medium.jpeg,velocidromeus,267719517,Sânger,Actinopterygii,128274,1,0,2025-03-30 14:56:06,2025-03-30,2025-03-30 11:56:06 UTC,Europe/Chisinau,372,372,,open,false,gps,gps,8419037,,2025-03-30 15:30:46 UTC,2025-04-20 10:39:56 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2024-07-05 16:29:05 -0500,,"Harry L. Simpson Park, Valley Park, MO, US",38.5565911422,-90.4634055643,NA,Silver Carp,https://www.inaturalist.org/observations/267628724,https://inaturalist-open-data.s3.amazonaws.com/photos/480975459/medium.jpg,rlhearn,267628724,Silver Carp,Actinopterygii,128274,2,0,2024-07-05 16:29:05-05:00,2024-07-05,2024-07-05 21:29:05 UTC,Central Time (US & Canada),24,24,,open,false,,,3515044,Ryan Hearn,2025-03-30 01:56:26 UTC,2025-08-11 02:54:41 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2025-03-27 09:27:30 -0500,,"Star School Rd, Columbia, MO, US",38.8514466667,-92.4421916667,NA,Silver Carp,https://www.inaturalist.org/observations/267515151,https://inaturalist-open-data.s3.amazonaws.com/photos/480757947/medium.jpg,djringer,267515151,Silver Carp,Actinopterygii,128274,2,0,2025-03-27 09:27:30,2025-03-27,2025-03-27 14:27:30 UTC,Central Time (US & Canada),4,4,,open,false,,,792319,David Jeffrey Ringer,2025-03-29 14:57:54 UTC,2025-08-11 02:55:16 UTC,research,CC-BY-NC,NA,843,false
Hypophthalmichthys molitrix,2025-03-28 08:38:00 -0500,,"Boone County, MO, USA",38.8567528473,-92.4481415261,NA,Silver Carp,https://www.inaturalist.org/observations/267412332,https://inaturalist-open-data.s3.amazonaws.com/photos/480559087/medium.jpeg,asherfusco,267412332,Silver Carp,Actinopterygii,128274,2,0,2025/03/28 8:38 AM,2025-03-28,2025-03-28 13:38:00 UTC,Central Time (US & Canada),125,125,,open,false,,,3244237,Asher Fusco,2025-03-28 21:49:13 UTC,2025-08-11 16:31:15 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-10-04 18:51:30 +0800,,"Ganzhou, CN-JX, CN",26.3776187778,115.3206710556,NA,Silver Carp,https://www.inaturalist.org/observations/266879047,https://inaturalist-open-data.s3.amazonaws.com/photos/479539673/medium.jpeg,hey0311,266879047,鲢鱼,Actinopterygii,128274,1,0,2023-10-04 18:51:30,2023-10-04,2023-10-04 10:51:30 UTC,Beijing,NA,NA,,open,false,gps,gps,9054712,hey hey,2025-03-25 10:11:33 UTC,2025-04-14 04:38:11 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2025-03-22 09:31:37 -0500,,"Creve Coeur Park, Maryland Heights, MO, US",38.7164425352,-90.4781620773,NA,Silver Carp,https://www.inaturalist.org/observations/266377884,https://inaturalist-open-data.s3.amazonaws.com/photos/478605525/medium.jpg,zoodave,266377884,Silver Carp,Actinopterygii,128274,1,0,2025-03-22 09:31:37-05:00,2025-03-22,2025-03-22 14:31:37 UTC,Central Time (US & Canada),2,2,,open,false,,,5585348,,2025-03-22 14:32:06 UTC,2025-04-08 14:35:00 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2025-03-17 11:42:12 -0300,,"Ivatuba - PR, 87130-000, Brasil",-23.6344523993,-52.2444802523,NA,Silver Carp,https://www.inaturalist.org/observations/265853712,https://static.inaturalist.org/photos/477923178/medium.jpeg,giovanna158,265853712,Silver Carp,Actinopterygii,128274,1,0,2025-03-17 11:42:12,2025-03-17,2025-03-17 14:42:12 UTC,Brasilia,673,673,,open,false,gps,gps,5142967,Giovanna Frare,2025-03-18 18:17:55 UTC,2025-04-13 03:17:23 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2025-03-17 09:36:08 -0500,,"Auburn, NE, US",40.4135262228,-95.8366078833,NA,Silver Carp,https://www.inaturalist.org/observations/265779855,https://inaturalist-open-data.s3.amazonaws.com/photos/477453893/medium.jpg,nebraska_fish,265779855,Silver Carp,Actinopterygii,128274,1,0,2025-03-17 09:36:08-05:00,2025-03-17,2025-03-17 14:36:08 UTC,Central Time (US & Canada),496,496,,open,false,,,4875992,Owen Reeves,2025-03-18 02:20:13 UTC,2025-04-13 01:46:11 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2025-03-09 12:18:14 -0500,,Columbia,38.8468513489,-92.4339141846,NA,Silver Carp,https://www.inaturalist.org/observations/264684106,https://inaturalist-open-data.s3.amazonaws.com/photos/475308045/medium.jpeg,nwmarch,264684106,Silver Carp,Actinopterygii,128274,1,0,Sun Mar 09 2025 12:18:14 GMT -0500 (CDT),2025-03-09,2025-03-09 17:18:14 UTC,Central Time (US & Canada),4,4,,open,false,,,143246,nwmarch,2025-03-09 17:18:20 UTC,2025-04-11 23:51:05 UTC,research,CC-BY-NC,NA,333,false
Hypophthalmichthys molitrix,2025-03-07 18:30:55 +0800,,吉林省延边朝鲜族自治州珲春市敬信镇302国道,42.634995,130.503079,NA,Silver Carp,https://www.inaturalist.org/observations/264304138,https://inaturalist-open-data.s3.amazonaws.com/photos/474751117/medium.jpeg,antongsky,264304138,鲢鱼,Actinopterygii,128274,1,0,2025-03-07 18:30:55,2025-03-07,2025-03-07 10:30:55 UTC,Beijing,NA,NA,,open,false,gps,gps,2118040,"Lin, Zhanyi",2025-03-07 14:53:11 UTC,2025-03-11 05:39:49 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2025-02-16 16:59:23 +0800,,"Zhenjiang, CN-JS, CN",32.23514897,119.49111857,NA,Silver Carp,https://www.inaturalist.org/observations/261823262,https://inaturalist-open-data.s3.amazonaws.com/photos/470459920/medium.jpeg,mengjinxia,261823262,鲢鱼,Actinopterygii,128274,1,0,2025-02-16 16:59:23,2025-02-16,2025-02-16 08:59:23 UTC,Beijing,NA,NA,,open,false,gps,gps,7053295,王琰,2025-02-16 09:00:46 UTC,2025-04-15 23:40:23 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2025-02-10 14:52:01 +0800,,江苏省南京市江宁区岔路口,31.966521,118.821908,NA,Silver Carp,https://www.inaturalist.org/observations/261236009,https://inaturalist-open-data.s3.amazonaws.com/photos/469287062/medium.jpeg,zhangyiyan,261236009,鲢鱼,Actinopterygii,128274,1,0,2025-02-10 14:52:01,2025-02-10,2025-02-10 06:52:01 UTC,Beijing,NA,NA,,open,false,gps,gps,4010672,张艺言,2025-02-10 11:16:30 UTC,2025-04-15 04:51:17 UTC,research,CC-BY-NC,NA,2,false
